DP No. | Delivery,Destination Postcode,T0_Date,AWB_COD_N,AWB_COD_Y,AWB_NCOD_N,AWB_NCOD_Y
JHR368,46150.0,2025-02-20,0,1,0,0
JHR368,47000.0,2025-02-20,0,1,0,0
JHR368,47031.0,2025-02-20,0,1,0,0
JHR368,47100.0,2025-02-20,0,2,0,0
JHR368,48300.0,2025-02-20,0,2,0,0
JHR368,50100.0,2025-02-20,0,1,0,0
JHR368,50350.0,2025-02-20,0,1,0,0
JHR368,50450.0,2025-02-20,0,1,0,0
JHR368,51000.0,2025-02-20,0,1,0,0
JHR368,51200.0,2025-02-20,0,1,0,0
JHR368,5150.0,2025-02-20,0,1,0,0
JHR368,52000.0,2025-02-20,0,1,0,0
JHR368,5250.0,2025-02-20,0,1,0,0
JHR368,53100.0,2025-02-20,0,4,0,0
JHR368,54100.0,2025-02-20,0,3,0,0
JHR368,55300.0,2025-02-20,0,1,0,0
JHR368,57000.0,2025-02-20,0,1,0,0
JHR368,57100.0,2025-02-20,0,2,0,0
JHR368,59200.0,2025-02-20,0,2,0,0
JHR368,6660.0,2025-02-20,0,1,0,0
JHR368,69000.0,2025-02-20,0,1,0,0
JHR368,71590.0,2025-02-20,0,1,0,0
JHR368,72120.0,2025-02-20,0,1,0,0
JHR368,73000.0,2025-02-20,0,1,0,0
JHR368,73500.0,2025-02-20,0,1,0,0
JHR368,75200.0,2025-02-20,0,2,0,0
JHR368,75250.0,2025-02-20,0,1,0,0
JHR368,79000.0,2025-02-20,6,16,7,46
JHR368,79050.0,2025-02-20,1,1,0,2
JHR368,79100.0,2025-02-20,87,111,237,427
JHR368,79150.0,2025-02-20,0,1,5,8
JHR368,79200.0,2025-02-20,20,151,38,525
JHR368,79250.0,2025-02-20,80,59,164,331
JHR368,79502.0,2025-02-20,3,1,0,5
JHR368,79503.0,2025-02-20,0,31,1,21
JHR368,79504.0,2025-02-20,0,0,0,4
JHR368,79511.0,2025-02-20,0,0,0,1
JHR368,79520.0,2025-02-20,1,4,0,3
JHR368,79532.0,2025-02-20,2,0,1,1
JHR368,79575.0,2025-02-20,0,0,0,1
JHR368,79576.0,2025-02-20,0,1,0,4
JHR368,79592.0,2025-02-20,0,0,0,1
JHR368,79603.0,2025-02-20,0,1,0,3
JHR368,79626.0,2025-02-20,0,1,0,1
JHR368,79646.0,2025-02-20,0,0,0,1
JHR368,79680.0,2025-02-20,0,0,1,0
JHR368,8000.0,2025-02-20,0,1,0,1
JHR368,80000.0,2025-02-20,10,12,7,9
JHR368,80050.0,2025-02-20,0,1,0,1
JHR368,80100.0,2025-02-20,0,2,0,0
JHR368,80110.0,2025-02-20,0,1,0,0
JHR368,80150.0,2025-02-20,0,0,1,1
JHR368,80200.0,2025-02-20,2,3,0,8
JHR368,80250.0,2025-02-20,1,0,0,0
JHR368,80300.0,2025-02-20,1,0,1,0
JHR368,80350.0,2025-02-20,0,1,0,2
JHR368,80550.0,2025-02-20,0,1,0,0
JHR368,80750.0,2025-02-20,0,1,0,0
JHR368,81030.0,2025-02-20,1,1,1,0
JHR368,81050.0,2025-02-20,1,1,0,3
JHR368,81100.0,2025-02-20,1,3,1,1
JHR368,81110.0,2025-02-20,0,1,0,0
JHR368,81120.0,2025-02-20,2,16,1,25
JHR368,81150.0,2025-02-20,13,25,11,17
JHR368,81200.0,2025-02-20,4,4,15,10
JHR368,81250.0,2025-02-20,1,1,0,1
JHR368,81300.0,2025-02-20,5,42,2,46
JHR368,81310.0,2025-02-20,1,0,0,0
JHR368,81500.0,2025-02-20,25,19,23,39
JHR368,81550.0,2025-02-20,246,1109,63,1499
JHR368,81560.0,2025-02-20,22,81,0,52
JHR368,81700.0,2025-02-20,1,0,0,0
JHR368,81760.0,2025-02-20,0,1,0,0
JHR368,81800.0,2025-02-20,0,1,0,0
JHR368,82000.0,2025-02-20,3,1,0,0
JHR368,82100.0,2025-02-20,0,2,0,0
JHR368,84000.0,2025-02-20,0,1,0,0
JHR368,86000.0,2025-02-20,0,0,0,1
JHR368,89008.0,2025-02-20,0,1,0,0
JHR368,89150.0,2025-02-20,1,0,0,0
JHR368,89320.0,2025-02-20,0,1,0,0
JHR368,89500.0,2025-02-20,0,1,0,0
JHR368,89657.0,2025-02-20,0,1,0,0
JHR368,9000.0,2025-02-20,0,1,0,0
JHR368,90000.0,2025-02-20,0,2,0,0
JHR368,91000.0,2025-02-20,0,1,0,0
JHR368,9300.0,2025-02-20,0,1,0,0
JHR368,93050.0,2025-02-20,0,1,1,0
JHR368,93250.0,2025-02-20,0,2,0,0
JHR369,31400.0,2025-02-20,1,0,0,0
JHR369,36000.0,2025-02-20,0,1,0,0
JHR369,43000.0,2025-02-20,0,1,0,0
JHR369,79000.0,2025-02-20,0,1,0,0
JHR369,79200.0,2025-02-20,0,20,0,84
JHR369,79250.0,2025-02-20,0,2,0,3
JHR369,79575.0,2025-02-20,0,1,0,0
JHR369,80000.0,2025-02-20,1,3,0,0
JHR369,80150.0,2025-02-20,0,2,0,0
JHR369,80200.0,2025-02-20,0,1,0,0
JHR369,80250.0,2025-02-20,1,0,0,0
JHR369,80500.0,2025-02-20,0,0,0,1
JHR369,80550.0,2025-02-20,0,0,0,1
JHR369,80560.0,2025-02-20,0,1,0,0
JHR369,81200.0,2025-02-20,0,1,0,0
JHR369,81300.0,2025-02-20,0,0,0,3
JHR369,81400.0,2025-02-20,1,0,0,1
JHR369,81500.0,2025-02-20,0,0,1,5
JHR369,81550.0,2025-02-20,59,563,0,1000
JHR369,81560.0,2025-02-20,40,331,6,412
JHR369,81850.0,2025-02-20,0,0,0,1
JHR369,82100.0,2025-02-20,0,1,0,1
JHR369,86100.0,2025-02-20,1,0,0,0
JHR369,86400.0,2025-02-20,0,1,0,0
JHR370,10470.0,2025-02-20,0,1,0,0
JHR370,16020.0,2025-02-20,0,1,0,0
JHR370,23200.0,2025-02-20,0,1,0,0
JHR370,24000.0,2025-02-20,0,1,0,0
JHR370,24200.0,2025-02-20,0,1,0,0
JHR370,26100.0,2025-02-20,0,1,0,0
JHR370,28700.0,2025-02-20,0,1,0,0
JHR370,31300.0,2025-02-20,0,1,0,0
JHR370,34600.0,2025-02-20,0,1,0,0
JHR370,36800.0,2025-02-20,0,1,0,0
JHR370,40400.0,2025-02-20,0,1,0,0
JHR370,40460.0,2025-02-20,0,1,0,0
JHR370,42600.0,2025-02-20,0,1,0,0
JHR370,42920.0,2025-02-20,0,1,0,0
JHR370,43000.0,2025-02-20,0,1,0,0
JHR370,43900.0,2025-02-20,0,1,0,0
JHR370,47610.0,2025-02-20,0,1,0,0
JHR370,48000.0,2025-02-20,0,1,0,0
JHR370,6000.0,2025-02-20,0,1,0,0
JHR370,68000.0,2025-02-20,0,2,0,0
JHR370,75050.0,2025-02-20,0,1,0,0
JHR370,80000.0,2025-02-20,1,4,0,0
JHR370,80110.0,2025-02-20,0,1,0,0
JHR370,81100.0,2025-02-20,0,1,0,0
JHR370,81750.0,2025-02-20,0,1,0,0
JHR370,81900.0,2025-02-20,0,1,0,0
JHR370,81930.0,2025-02-20,0,2,0,0
JHR370,83000.0,2025-02-20,11,264,1,228
JHR370,83010.0,2025-02-20,0,3,0,0
JHR370,83030.0,2025-02-20,0,5,0,1
JHR370,83300.0,2025-02-20,7,203,1,301
JHR370,83700.0,2025-02-20,0,4,0,2
JHR370,83710.0,2025-02-20,0,3,0,0
JHR370,84400.0,2025-02-20,0,1,0,0
JHR370,84600.0,2025-02-20,0,0,0,2
JHR370,85100.0,2025-02-20,0,1,0,0
JHR370,86100.0,2025-02-20,0,31,0,5
JHR370,86400.0,2025-02-20,121,1731,25,1486
JHR370,89108.0,2025-02-20,0,1,0,0
JHR370,89500.0,2025-02-20,0,1,0,0
JHR370,90200.0,2025-02-20,0,1,0,0
JHR370,91100.0,2025-02-20,0,1,0,0
JHR370,93050.0,2025-02-20,0,1,0,0
JHR371,10050.0,2025-02-20,0,1,0,0
JHR371,10300.0,2025-02-20,0,1,0,0
JHR371,11000.0,2025-02-20,0,1,0,0
JHR371,11900.0,2025-02-20,0,1,0,0
JHR371,11960.0,2025-02-20,0,1,0,0
JHR371,13600.0,2025-02-20,0,1,0,0
JHR371,15200.0,2025-02-20,0,1,0,0
JHR371,16090.0,2025-02-20,0,1,0,0
JHR371,17000.0,2025-02-20,0,1,0,0
JHR371,17600.0,2025-02-20,0,1,0,0
JHR371,18300.0,2025-02-20,1,1,0,0
JHR371,21210.0,2025-02-20,0,1,0,0
JHR371,22020.0,2025-02-20,0,0,1,0
JHR371,26400.0,2025-02-20,0,1,0,0
JHR371,26500.0,2025-02-20,0,1,0,0
JHR371,31000.0,2025-02-20,0,1,0,0
JHR371,31100.0,2025-02-20,0,1,0,0
JHR371,31900.0,2025-02-20,0,1,0,0
JHR371,32600.0,2025-02-20,0,1,0,0
JHR371,33400.0,2025-02-20,0,1,0,0
JHR371,34400.0,2025-02-20,0,1,0,0
JHR371,34600.0,2025-02-20,0,1,0,0
JHR371,35000.0,2025-02-20,1,2,0,0
JHR371,35900.0,2025-02-20,0,2,0,0
JHR371,36700.0,2025-02-20,0,1,0,0
JHR371,40000.0,2025-02-20,0,1,0,0
JHR371,41000.0,2025-02-20,0,1,0,0
JHR371,42000.0,2025-02-20,0,1,0,0
JHR371,42100.0,2025-02-20,0,1,0,0
JHR371,43500.0,2025-02-20,0,1,0,0
JHR371,46150.0,2025-02-20,0,1,0,0
JHR371,47000.0,2025-02-20,0,0,0,1
JHR371,47100.0,2025-02-20,0,1,0,0
JHR371,47610.0,2025-02-20,0,2,0,0
JHR371,47620.0,2025-02-20,0,1,0,0
JHR371,47650.0,2025-02-20,0,1,0,0
JHR371,47810.0,2025-02-20,0,1,0,0
JHR371,48200.0,2025-02-20,1,0,0,0
JHR371,50200.0,2025-02-20,0,1,0,0
JHR371,52100.0,2025-02-20,0,1,0,0
JHR371,5300.0,2025-02-20,0,1,0,0
JHR371,53300.0,2025-02-20,0,2,0,0
JHR371,54000.0,2025-02-20,0,1,0,0
JHR371,54200.0,2025-02-20,0,1,0,0
JHR371,54540.0,2025-02-20,0,0,0,1
JHR371,56100.0,2025-02-20,0,1,0,0
JHR371,57100.0,2025-02-20,0,1,0,0
JHR371,58200.0,2025-02-20,0,1,0,0
JHR371,60000.0,2025-02-20,0,0,0,1
JHR371,6800.0,2025-02-20,0,1,0,0
JHR371,75350.0,2025-02-20,0,1,0,0
JHR371,77200.0,2025-02-20,0,1,0,0
JHR371,78200.0,2025-02-20,0,1,0,0
JHR371,80000.0,2025-02-20,0,1,0,0
JHR371,80050.0,2025-02-20,1,0,0,0
JHR371,80400.0,2025-02-20,0,4,0,0
JHR371,81200.0,2025-02-20,0,0,0,1
JHR371,81300.0,2025-02-20,0,1,0,1
JHR371,83000.0,2025-02-20,0,1,1,1
JHR371,84000.0,2025-02-20,272,2748,90,2959
JHR371,84007.0,2025-02-20,1,3,0,0
JHR371,84010.0,2025-02-20,0,17,1,26
JHR371,84020.0,2025-02-20,0,3,0,0
JHR371,84030.0,2025-02-20,0,1,0,0
JHR371,84100.0,2025-02-20,1,6,0,2
JHR371,84150.0,2025-02-20,0,1,0,0
JHR371,84200.0,2025-02-20,0,3,0,0
JHR371,84300.0,2025-02-20,39,604,20,356
JHR371,84400.0,2025-02-20,0,3,0,1
JHR371,84500.0,2025-02-20,0,0,0,1
JHR371,84600.0,2025-02-20,0,0,0,1
JHR371,84800.0,2025-02-20,0,1,0,0
JHR371,84900.0,2025-02-20,5,84,2,43
JHR371,84990.0,2025-02-20,0,2,0,0
JHR371,85400.0,2025-02-20,0,1,0,0
JHR371,86000.0,2025-02-20,0,1,0,0
JHR371,86400.0,2025-02-20,0,1,0,0
JHR371,89100.0,2025-02-20,1,1,0,0
JHR371,89158.0,2025-02-20,1,0,0,0
JHR371,89850.0,2025-02-20,0,1,0,0
JHR371,90200.0,2025-02-20,0,2,0,0
JHR371,91000.0,2025-02-20,0,3,0,0
JHR371,91300.0,2025-02-20,0,1,0,0
JHR371,91308.0,2025-02-20,0,1,0,0
JHR371,93050.0,2025-02-20,0,2,0,0
JHR371,9700.0,2025-02-20,0,1,0,0
JHR371,9810.0,2025-02-20,0,1,0,0
JHR371,98850.0,2025-02-20,0,1,0,0
JHR372,13300.0,2025-02-20,0,1,0,0
JHR372,14300.0,2025-02-20,0,1,0,0
JHR372,23000.0,2025-02-20,0,1,0,0
JHR372,26060.0,2025-02-20,0,1,0,0
JHR372,26900.0,2025-02-20,0,1,0,0
JHR372,31920.0,2025-02-20,0,1,0,0
JHR372,43000.0,2025-02-20,0,1,0,0
JHR372,45000.0,2025-02-20,0,0,0,1
JHR372,47130.0,2025-02-20,0,1,0,0
JHR372,50000.0,2025-02-20,0,2,0,0
JHR372,53300.0,2025-02-20,0,1,0,0
JHR372,56100.0,2025-02-20,0,1,0,0
JHR372,58200.0,2025-02-20,0,1,0,0
JHR372,63000.0,2025-02-20,0,1,0,0
JHR372,71700.0,2025-02-20,0,1,0,0
JHR372,75450.0,2025-02-20,0,1,0,0
JHR372,79000.0,2025-02-20,0,1,0,0
JHR372,8000.0,2025-02-20,0,1,0,0
JHR372,80000.0,2025-02-20,1,0,0,0
JHR372,84000.0,2025-02-20,8,36,1,25
JHR372,84030.0,2025-02-20,33,69,11,30
JHR372,84040.0,2025-02-20,33,82,11,52
JHR372,84300.0,2025-02-20,0,4,0,6
JHR372,84410.0,2025-02-20,1,5,0,0
JHR372,84500.0,2025-02-20,1,8,2,9
JHR372,84600.0,2025-02-20,21,976,6,599
JHR372,84800.0,2025-02-20,0,1,0,0
JHR372,84900.0,2025-02-20,3,8,0,5
JHR372,84990.0,2025-02-20,0,2,0,0
JHR372,86400.0,2025-02-20,0,1,0,0
JHR372,89000.0,2025-02-20,0,1,0,0
JHR372,89050.0,2025-02-20,0,1,0,0
JHR372,89100.0,2025-02-20,0,1,0,0
JHR372,90000.0,2025-02-20,0,1,0,0
JHR372,90200.0,2025-02-20,0,1,0,0
JHR372,91000.0,2025-02-20,0,1,0,0
JHR372,0.0,2025-02-20,0,0,0,1
JHR373,1000.0,2025-02-20,0,1,0,0
JHR373,10000.0,2025-02-20,1,0,0,0
JHR373,10460.0,2025-02-20,0,1,0,0
JHR373,11700.0,2025-02-20,0,1,0,0
JHR373,11900.0,2025-02-20,0,1,0,0
JHR373,13200.0,2025-02-20,0,2,0,0
JHR373,13300.0,2025-02-20,0,1,0,0
JHR373,13600.0,2025-02-20,0,1,0,0
JHR373,14300.0,2025-02-20,0,1,0,0
JHR373,14400.0,2025-02-20,0,1,0,0
JHR373,16300.0,2025-02-20,0,1,0,0
JHR373,16450.0,2025-02-20,0,1,0,0
JHR373,16800.0,2025-02-20,0,1,0,0
JHR373,18050.0,2025-02-20,1,0,0,0
JHR373,21070.0,2025-02-20,0,1,0,0
JHR373,23000.0,2025-02-20,0,1,0,0
JHR373,2600.0,2025-02-20,0,1,0,0
JHR373,26400.0,2025-02-20,0,1,0,0
JHR373,28300.0,2025-02-20,0,1,0,0
JHR373,31350.0,2025-02-20,0,1,0,0
JHR373,32800.0,2025-02-20,0,1,0,0
JHR373,34000.0,2025-02-20,0,1,0,0
JHR373,34400.0,2025-02-20,0,1,0,0
JHR373,34500.0,2025-02-20,0,1,0,0
JHR373,35700.0,2025-02-20,1,0,0,0
JHR373,35900.0,2025-02-20,0,0,0,1
JHR373,40150.0,2025-02-20,0,1,0,0
JHR373,40400.0,2025-02-20,0,2,0,0
JHR373,40460.0,2025-02-20,0,1,0,0
JHR373,41050.0,2025-02-20,0,2,0,0
JHR373,41200.0,2025-02-20,1,0,0,0
JHR373,42000.0,2025-02-20,0,2,0,0
JHR373,42200.0,2025-02-20,0,1,0,1
JHR373,42300.0,2025-02-20,0,1,0,0
JHR373,42700.0,2025-02-20,0,1,0,0
JHR373,43000.0,2025-02-20,0,0,0,1
JHR373,43300.0,2025-02-20,0,1,0,0
JHR373,43500.0,2025-02-20,0,1,0,0
JHR373,44100.0,2025-02-20,0,1,0,0
JHR373,46050.0,2025-02-20,0,1,0,0
JHR373,46150.0,2025-02-20,0,1,0,0
JHR373,46200.0,2025-02-20,0,1,0,0
JHR373,47000.0,2025-02-20,0,1,0,0
JHR373,47150.0,2025-02-20,0,1,0,0
JHR373,47300.0,2025-02-20,0,1,0,0
JHR373,47301.0,2025-02-20,0,1,0,1
JHR373,47400.0,2025-02-20,0,1,0,0
JHR373,47630.0,2025-02-20,2,0,0,0
JHR373,47650.0,2025-02-20,0,1,0,0
JHR373,48020.0,2025-02-20,0,1,0,0
JHR373,48200.0,2025-02-20,0,1,0,0
JHR373,50000.0,2025-02-20,0,2,0,0
JHR373,50250.0,2025-02-20,0,1,0,0
JHR373,50300.0,2025-02-20,0,1,0,0
JHR373,51100.0,2025-02-20,0,1,0,0
JHR373,51200.0,2025-02-20,0,1,0,0
JHR373,52000.0,2025-02-20,0,1,0,0
JHR373,52100.0,2025-02-20,0,1,0,0
JHR373,53300.0,2025-02-20,0,1,0,0
JHR373,55100.0,2025-02-20,0,0,0,1
JHR373,55200.0,2025-02-20,0,0,0,1
JHR373,56100.0,2025-02-20,0,1,0,0
JHR373,58000.0,2025-02-20,0,0,0,1
JHR373,58200.0,2025-02-20,0,1,0,0
JHR373,60000.0,2025-02-20,0,1,0,0
JHR373,6300.0,2025-02-20,0,2,0,0
JHR373,68000.0,2025-02-20,1,2,0,0
JHR373,68100.0,2025-02-20,1,0,0,0
JHR373,70400.0,2025-02-20,1,1,0,0
JHR373,75260.0,2025-02-20,0,1,0,0
JHR373,76400.0,2025-02-20,0,1,0,0
JHR373,77000.0,2025-02-20,0,1,0,0
JHR373,78200.0,2025-02-20,0,1,0,0
JHR373,8000.0,2025-02-20,0,2,0,0
JHR373,80000.0,2025-02-20,0,1,0,0
JHR373,80250.0,2025-02-20,0,1,0,0
JHR373,80400.0,2025-02-20,1,0,0,0
JHR373,81110.0,2025-02-20,0,1,0,0
JHR373,81120.0,2025-02-20,0,1,0,0
JHR373,81200.0,2025-02-20,1,0,0,0
JHR373,81300.0,2025-02-20,0,2,0,0
JHR373,81400.0,2025-02-20,2,0,0,0
JHR373,81550.0,2025-02-20,0,2,0,0
JHR373,81560.0,2025-02-20,0,1,0,0
JHR373,81700.0,2025-02-20,0,2,0,0
JHR373,81750.0,2025-02-20,0,3,0,0
JHR373,81800.0,2025-02-20,0,2,0,0
JHR373,81810.0,2025-02-20,0,1,0,0
JHR373,8200.0,2025-02-20,0,1,0,0
JHR373,83400.0,2025-02-20,0,1,0,0
JHR373,83700.0,2025-02-20,0,1,0,0
JHR373,83710.0,2025-02-20,1,0,0,0
JHR373,84000.0,2025-02-20,3,23,0,4
JHR373,84020.0,2025-02-20,0,4,0,15
JHR373,84200.0,2025-02-20,0,1,0,0
JHR373,84300.0,2025-02-20,0,2,0,0
JHR373,84400.0,2025-02-20,85,514,34,438
JHR373,84409.0,2025-02-20,1,6,1,3
JHR373,84410.0,2025-02-20,1,2,0,6
JHR373,84800.0,2025-02-20,0,14,0,3
JHR373,84900.0,2025-02-20,139,1574,20,1237
JHR373,84990.0,2025-02-20,4,28,0,5
JHR373,85000.0,2025-02-20,0,1,0,0
JHR373,85020.0,2025-02-20,0,1,0,0
JHR373,85100.0,2025-02-20,0,2,0,0
JHR373,86000.0,2025-02-20,0,2,0,0
JHR373,86500.0,2025-02-20,0,3,0,1
JHR373,88110.0,2025-02-20,0,1,0,0
JHR373,88450.0,2025-02-20,0,1,0,0
JHR373,89000.0,2025-02-20,0,3,0,0
JHR373,89100.0,2025-02-20,0,1,0,0
JHR373,89108.0,2025-02-20,0,1,0,0
JHR373,89208.0,2025-02-20,0,1,0,0
JHR373,89357.0,2025-02-20,0,1,0,0
JHR373,9000.0,2025-02-20,0,1,0,0
JHR373,90000.0,2025-02-20,0,1,0,0
JHR373,90200.0,2025-02-20,0,2,0,0
JHR373,91000.0,2025-02-20,0,1,0,0
JHR373,91100.0,2025-02-20,0,2,0,0
JHR373,91207.0,2025-02-20,0,1,0,0
JHR373,91300.0,2025-02-20,0,1,0,0
JHR373,93050.0,2025-02-20,0,1,0,0
JHR373,93400.0,2025-02-20,0,1,0,0
JHR373,9400.0,2025-02-20,0,2,0,0
JHR374,11500.0,2025-02-20,0,0,0,1
JHR374,11600.0,2025-02-20,0,1,0,0
JHR374,31800.0,2025-02-20,0,1,0,0
JHR374,34000.0,2025-02-20,0,1,0,0
JHR374,36700.0,2025-02-20,0,1,0,0
JHR374,39000.0,2025-02-20,0,1,0,0
JHR374,46000.0,2025-02-20,0,1,0,0
JHR374,71000.0,2025-02-20,0,1,0,0
JHR374,79000.0,2025-02-20,0,1,0,0
JHR374,79100.0,2025-02-20,0,0,0,2
JHR374,80000.0,2025-02-20,2,7,0,1
JHR374,80100.0,2025-02-20,0,0,0,1
JHR374,80150.0,2025-02-20,2,0,0,1
JHR374,80200.0,2025-02-20,0,2,1,0
JHR374,80250.0,2025-02-20,0,2,0,0
JHR374,80300.0,2025-02-20,0,10,0,1
JHR374,80350.0,2025-02-20,0,1,0,2
JHR374,80503.0,2025-02-20,0,1,0,0
JHR374,80990.0,2025-02-20,0,3,0,0
JHR374,81030.0,2025-02-20,1,3,1,0
JHR374,81100.0,2025-02-20,1,0,0,1
JHR374,81120.0,2025-02-20,0,4,0,0
JHR374,81200.0,2025-02-20,2,8,0,13
JHR374,81300.0,2025-02-20,161,822,66,1091
JHR374,81310.0,2025-02-20,0,1,0,0
JHR374,81400.0,2025-02-20,2,3,0,0
JHR374,81550.0,2025-02-20,0,3,0,1
JHR374,83000.0,2025-02-20,0,1,0,1
JHR374,85000.0,2025-02-20,1,0,0,0
JHR374,86100.0,2025-02-20,0,1,0,0
JHR374,94700.0,2025-02-20,1,0,0,0
JHR375,34950.0,2025-02-20,0,3,0,0
JHR375,42000.0,2025-02-20,0,1,0,0
JHR375,80400.0,2025-02-20,0,3,0,0
JHR375,81000.0,2025-02-20,18,218,0,152
JHR375,81030.0,2025-02-20,14,212,0,104
JHR375,81040.0,2025-02-20,2,44,0,32
JHR375,81050.0,2025-02-20,1,47,2,25
JHR375,81400.0,2025-02-20,0,0,1,4
JHR375,81440.0,2025-02-20,7,1057,0,840
JHR375,81450.0,2025-02-20,0,123,0,101
JHR375,81550.0,2025-02-20,0,0,0,1
JHR375,81850.0,2025-02-20,1,2,0,0
JHR375,81900.0,2025-02-20,10,11,0,9
JHR375,0.0,2025-02-20,0,0,1,0
JHR376,13200.0,2025-02-20,0,1,0,0
JHR376,14200.0,2025-02-20,0,1,0,0
JHR376,15350.0,2025-02-20,0,1,0,0
JHR376,16400.0,2025-02-20,0,3,0,0
JHR376,20100.0,2025-02-20,0,1,0,0
JHR376,22000.0,2025-02-20,0,1,0,0
JHR376,24000.0,2025-02-20,0,1,0,0
JHR376,25150.0,2025-02-20,0,0,0,1
JHR376,25200.0,2025-02-20,0,1,0,0
JHR376,31400.0,2025-02-20,0,1,0,0
JHR376,34600.0,2025-02-20,0,1,0,0
JHR376,35800.0,2025-02-20,0,1,0,0
JHR376,40702.0,2025-02-20,0,1,0,0
JHR376,43900.0,2025-02-20,0,1,0,0
JHR376,47180.0,2025-02-20,0,1,0,0
JHR376,47600.0,2025-02-20,0,1,0,0
JHR376,47620.0,2025-02-20,0,1,0,0
JHR376,50100.0,2025-02-20,0,1,0,0
JHR376,50470.0,2025-02-20,0,1,0,0
JHR376,5300.0,2025-02-20,0,1,0,0
JHR376,55200.0,2025-02-20,0,1,0,0
JHR376,58200.0,2025-02-20,0,1,0,0
JHR376,59200.0,2025-02-20,0,1,0,0
JHR376,6250.0,2025-02-20,0,1,0,0
JHR376,70400.0,2025-02-20,0,1,0,0
JHR376,73430.0,2025-02-20,0,1,0,0
JHR376,79000.0,2025-02-20,1,1,0,1
JHR376,80000.0,2025-02-20,1,7,0,0
JHR376,80100.0,2025-02-20,1,3,1,7
JHR376,80110.0,2025-02-20,0,3,3,0
JHR376,80150.0,2025-02-20,0,1,0,1
JHR376,80200.0,2025-02-20,0,0,0,3
JHR376,80300.0,2025-02-20,0,10,1,12
JHR376,80350.0,2025-02-20,0,0,0,8
JHR376,80400.0,2025-02-20,0,2,0,0
JHR376,80503.0,2025-02-20,1,0,0,0
JHR376,80908.0,2025-02-20,2,1,0,0
JHR376,80990.0,2025-02-20,2,0,0,1
JHR376,81000.0,2025-02-20,0,2,0,1
JHR376,81030.0,2025-02-20,1,5,2,18
JHR376,81050.0,2025-02-20,0,1,0,0
JHR376,81100.0,2025-02-20,0,5,0,2
JHR376,81110.0,2025-02-20,6,9,20,22
JHR376,81120.0,2025-02-20,0,1,0,1
JHR376,81200.0,2025-02-20,3,8,0,9
JHR376,81300.0,2025-02-20,163,1584,72,2772
JHR376,81310.0,2025-02-20,17,13,50,43
JHR376,81400.0,2025-02-20,2,7,0,2
JHR376,81410.0,2025-02-20,0,1,0,0
JHR376,81440.0,2025-02-20,0,1,0,0
JHR376,81550.0,2025-02-20,2,12,0,13
JHR376,81560.0,2025-02-20,0,1,0,0
JHR376,81750.0,2025-02-20,0,1,0,0
JHR376,82000.0,2025-02-20,1,1,0,0
JHR376,82010.0,2025-02-20,0,0,0,1
JHR376,82200.0,2025-02-20,0,2,0,0
JHR376,83100.0,2025-02-20,0,0,0,1
JHR376,83710.0,2025-02-20,0,0,0,1
JHR376,85200.0,2025-02-20,0,1,0,0
JHR376,85300.0,2025-02-20,0,0,0,1
JHR376,8800.0,2025-02-20,0,2,0,0
JHR376,89008.0,2025-02-20,0,1,0,0
JHR376,89058.0,2025-02-20,0,1,0,0
JHR376,89257.0,2025-02-20,0,0,0,1
JHR376,9000.0,2025-02-20,0,1,0,0
JHR376,90000.0,2025-02-20,0,1,0,0
JHR376,9300.0,2025-02-20,0,1,0,0
JHR376,93050.0,2025-02-20,0,2,0,0
JHR377,43000.0,2025-02-20,0,1,0,0
JHR377,80000.0,2025-02-20,1,0,0,0
JHR377,81100.0,2025-02-20,1,0,0,0
JHR377,81300.0,2025-02-20,0,2,0,0
JHR377,81550.0,2025-02-20,0,1,0,0
JHR377,81600.0,2025-02-20,31,287,27,383
JHR377,81620.0,2025-02-20,19,376,15,326
JHR377,81650.0,2025-02-20,0,2,0,1
JHR377,81900.0,2025-02-20,174,797,42,459
JHR377,81907.0,2025-02-20,1,14,1,2
JHR377,81910.0,2025-02-20,0,9,1,2
JHR377,81920.0,2025-02-20,0,13,0,2
JHR377,81930.0,2025-02-20,344,1014,71,1221
JHR377,81960.0,2025-02-20,14,65,3,16
JHR377,83100.0,2025-02-20,0,13,2,6
JHR377,86000.0,2025-02-20,0,1,0,0
JHR377,86100.0,2025-02-20,0,0,0,1
JHR378,25050.0,2025-02-20,0,1,0,0
JHR378,28730.0,2025-02-20,0,1,0,0
JHR378,40400.0,2025-02-20,0,1,0,0
JHR378,80000.0,2025-02-20,67,237,82,210
JHR378,80050.0,2025-02-20,0,13,0,1
JHR378,80100.0,2025-02-20,53,337,35,615
JHR378,80110.0,2025-02-20,0,2,0,2
JHR378,80150.0,2025-02-20,1,0,0,2
JHR378,80160.0,2025-02-20,0,0,0,1
JHR378,80200.0,2025-02-20,49,198,16,456
JHR378,80250.0,2025-02-20,14,7,8,17
JHR378,80300.0,2025-02-20,151,224,111,589
JHR378,80350.0,2025-02-20,4,7,0,4
JHR378,80400.0,2025-02-20,3,4,1,6
JHR378,80500.0,2025-02-20,0,0,0,1
JHR378,80503.0,2025-02-20,0,1,0,0
JHR378,80532.0,2025-02-20,0,0,1,0
JHR378,80590.0,2025-02-20,1,0,1,0
JHR378,80720.0,2025-02-20,0,1,0,0
JHR378,80730.0,2025-02-20,0,0,0,1
JHR378,80990.0,2025-02-20,2,7,1,18
